card_id,dbf_id,name,set,class,type,collectible,mechanics,text,text_sha256,implementation,playable_ready,verification
CATA_150t1,125412,Hand of Ragnaros,CATACLYSM,WARRIOR,MINION,False,DEATHRATTLE,Deathrattle: Deal {0} damage to a random enemy. Herald twice to upgrade.@Deathrattle: Deal {0} damage to a random enemy. Herald once to upgrade.@Deathrattle: Deal {0} damage to a random enemy.,0258546dab1b2326b4976c3d4d6dc740bd35dce33d89abd0b121560f0ee5e73e,not_implemented,False,missing
CATA_151,124116,"Azshara, Ocean Lord",CATACLYSM,DEMONHUNTER,MINION,True,"AURA,COLOSSAL",Colossal +2 Your hero has Windfury.,46848b95befabaf4f4c1cc3a00aef406fb89515185f3b866741592c648d4fc1c,legacy_compatibility,True,focused_or_regression_tests
CATA_151e,124135,Azshara Windfury,CATACLYSM,DEMONHUNTER,ENCHANTMENT,False,,Windfury,9409ea5a31e0c555256a52444a04b3a28052e45bbb1dbc22ca8a78615ace2ef5,not_implemented,False,missing
CATA_151t,124108,Azshara's Tentacle,CATACLYSM,DEMONHUNTER,MINION,False,,"When summoned, give your hero +{0} Attack this turn. Herald twice to upgrade.@When summoned, give your hero +{0} Attack this turn. Herald once to upgrade.@When summoned, give your hero +{0} Attack this turn.",e4cebcb852a06f390c7c96550aee2a6abf4b368a02895f27933e90bb0fd931d4,legacy_compatibility,True,focused_or_regression_tests
CATA_151t1,125413,Azshara's Tentacle,CATACLYSM,DEMONHUNTER,MINION,False,,"When summoned, give your hero +{0} Attack this turn. Herald twice to upgrade.@When summoned, give your hero +{0} Attack this turn. Herald once to upgrade.@When summoned, give your hero +{0} Attack this turn.",e4cebcb852a06f390c7c96550aee2a6abf4b368a02895f27933e90bb0fd931d4,not_implemented,False,missing
CATA_151te,123603,Hero Blood of the Fel,CATACLYSM,DEMONHUNTER,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,+1 Attack on your turn.,52bf6ad87053ecd1d32aad221bfcfda195157808ac1843aeaee7e5929f77be5b,not_implemented,False,missing
CATA_153,125442,"Al'Akir, Lord of Storms",CATACLYSM,SHAMAN,MINION,True,"BATTLECRY,COLOSSAL,RUSH,WINDFURY","Colossal +2, Rush, Windfury Battlecry: Get 2 minions with Cost equal to this minion's Attack. They cost (1).",34abeb4f32029ec3e6a5cc55aacc122472b89182c938654e7d544f0f4f5514be,not_implemented,False,missing
CATA_153e,125446,Spark of Fury,CATACLYSM,SHAMAN,ENCHANTMENT,False,,+1 Attack.,da9702f303d6e735aba7c40477f38a1b7f086b28e4b9a0ae105228e6b77720fe,not_implemented,False,missing
CATA_153t,125443,Charged Hand of Al'Akir,CATACLYSM,SHAMAN,MINION,False,AURA,Adjacent minions have +{0} Attack. Herald twice to upgrade.@Adjacent minions have +{0} Attack. Herald once to upgrade.@Adjacent minions have +{0} Attack.,db22a009697a5020b19ac678a29597c6d2407f2d7854b30f245e760a7a056205,not_implemented,False,missing
CATA_153t1,127053,Charged Hand of Al'Akir,CATACLYSM,SHAMAN,MINION,False,AURA,Adjacent minions have +{0} Attack. Herald twice to upgrade.@Adjacent minions have +{0} Attack. Herald once to upgrade.@Adjacent minions have +{0} Attack.,db22a009697a5020b19ac678a29597c6d2407f2d7854b30f245e760a7a056205,not_implemented,False,missing
CATA_154,125450,Sinestra,CATACLYSM,ROGUE,MINION,True,"AURA,COLOSSAL",Colossal +2 Your spells from other classes cast twice.,5c214f1a66bf8ad755eb12f5d9810235ee7662d23465710c9d23f26c5897d6b7,not_implemented,False,missing
CATA_154e,126501,Sinestra's Song,CATACLYSM,ROGUE,ENCHANTMENT,False,,Your spells from other classes cast twice.,9457949a4aa35fa9603a25b4e75387e1f91e17f19f15990eabb0efeceeba670e,not_implemented,False,missing
CATA_154t,125451,Sinestra's Wing,CATACLYSM,ROGUE,MINION,False,,"When summoned, get a random spell from another class. It costs ({0}) less. Herald twice to upgrade. @When summoned, get a random spell from another class. It costs ({0}) less. Herald once to upgrade. @When summoned, get a random spell from another class. It costs ({0}) less.",d5a05cd45fc53ba6c5264d58f851f0e56af2864bdd320982e57919e16dbb1793,not_implemented,False,missing
CATA_154t1,125503,Sinestra's Wing,CATACLYSM,ROGUE,MINION,False,,"When summoned, get a random spell from another class. It costs ({0}) less. Herald twice to upgrade. @When summoned, get a random spell from another class. It costs ({0}) less. Herald once to upgrade. @When summoned, get a random spell from another class. It costs ({0}) less.",d5a05cd45fc53ba6c5264d58f851f0e56af2864bdd320982e57919e16dbb1793,not_implemented,False,missing
CATA_155,124138,Arisen Onyxia,CATACLYSM,DEATHKNIGHT,MINION,True,"COLOSSAL,TRIGGER_VISUAL","Colossal +2. When your hero would lose Health on your turn, gain that much max Health instead.",30cc44c98fd9f697fe52ca20465822c4c2b091387c49ecfe0c2b69c32e7b4737,legacy_compatibility,True,focused_or_regression_tests
CATA_155e,124143,Black Scales,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Increased Health.,0a095116cbb96492ee4587258e88f9f9ab41df735339655f8787bdaa56f08dd0,not_implemented,False,missing
CATA_155e2,129203,Onyxia's Blood,CATACLYSM,NEUTRAL,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,Costs Health this turn.,c7287711cd2c89c5c41e7b720ea29a33e273dfe239929f1dfe20c9184cf805ba,not_implemented,False,missing
CATA_155t,124139,Onyxia's Wing,CATACLYSM,DEATHKNIGHT,MINION,False,,"When summoned, get a random {0}-Cost minion. It costs Health this turn. Herald twice to upgrade. @When summoned, get a random {0}-Cost minion. It costs Health this turn. Herald once to upgrade. @When summoned, get a random {0}-Cost minion. It costs Health this turn.",3d1d050fccd340a11208ccdc1c2479cdcb042975237452686082516b79628b61,legacy_compatibility,True,focused_or_regression_tests
CATA_155t1,125416,Onyxia's Wing,CATACLYSM,DEATHKNIGHT,MINION,False,,"When summoned, get a random {0}-Cost minion. It costs Health this turn. Herald twice to upgrade. @When summoned, get a random {0}-Cost minion. It costs Health this turn. Herald once to upgrade. @When summoned, get a random {0}-Cost minion. It costs Health this turn.",3d1d050fccd340a11208ccdc1c2479cdcb042975237452686082516b79628b61,legacy_compatibility,True,focused_or_regression_tests
CATA_156,123546,Experimental Animation,CATACLYSM,DEATHKNIGHT,SPELL,True,,Herald {0}. Deal $4 damage to all enemy minions.,180bf3eef920f0884643f89f75db24e72c3cecefc0ef8959be4be17e4c612512,not_implemented,False,missing
CATA_158,123549,Maniacal Follower,CATACLYSM,ROGUE,MINION,True,"DEATHRATTLE,STEALTH",Stealth Deathrattle: Herald {0}.,b9706e2d0101966723fbb622ed3cd21a39a5f33154e3610815ac1a1881985723,not_implemented,False,missing
CATA_158t,127003,Soldier of Sinestra,CATACLYSM,ROGUE,MINION,False,,"When summoned, get a random spell from another class. It costs ({0}) less. Herald twice to upgrade. @When summoned, get a random spell from another class. It costs ({0}) less. Herald once to upgrade. @When summoned, get a random spell from another class. It costs ({0}) less.",d5a05cd45fc53ba6c5264d58f851f0e56af2864bdd320982e57919e16dbb1793,not_implemented,False,missing
CATA_160,123552,Scorching Ravager,CATACLYSM,WARRIOR,MINION,True,BATTLECRY,Battlecry: Herald {0}. Give the Soldier Rush.,bd81a17644f8b3e2d85c9e88be078d27398c8982cf9aa7886093d78c1177d035,legacy_compatibility,True,focused_or_regression_tests
CATA_161,123547,Gruesome Nightmare,CATACLYSM,DEATHKNIGHT,MINION,True,BATTLECRY,Battlecry: Give a minion in your hand or battlefield Attack equal to this minion's Attack.,3d3137fc272c4c4d03e6002a5b84d0d0a296a405fb51ed6843377eb9a28a126e,not_implemented,False,missing
CATA_161e,128017,Nightmarish,CATACLYSM,DEATHKNIGHT,ENCHANTMENT,False,,Increased Attack.,465f4dac097f321da78f34baa353d65664d6207924cee5b059a5dc22448009be,not_implemented,False,missing
CATA_180,123675,War'loc,CATACLYSM,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Your next Murloc that costs (3) or less costs Health instead of Mana.,f61fb1a00395254a5546e1402e0fc7f1998d30d6033abbee3bda4f552bb66616,not_implemented,False,missing
CATA_180e,131143,Doom!,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Costs Health instead of Mana.,1f46521bc0779ac9a90794999209cae672255d2e2544699856907d9cd85296eb,not_implemented,False,missing
CATA_185,123779,Faceless Replicator,CATACLYSM,NEUTRAL,MINION,True,"DEATHRATTLE,ELUSIVE",Elusive Deathrattle: Transform the minion that killed this into a Faceless Replicator.,57fccb7327462349f8e91234a00c9eccf12c6ceb71ee37e7c075848621ac291d,not_implemented,False,missing
CATA_186,123783,Stickybomb Saboteur,CATACLYSM,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Give your opponent a 2-Cost Sabotage. Cards next to it cost (1) more.,7b2d12376c0a236c04231cefae2ce4be9f4faedb9099808af082165bd63fcf89,not_implemented,False,missing
CATA_186t,123782,Sabotage!,CATACLYSM,NEUTRAL,SPELL,False,EVIL_GLOW,Cards adjacent to this in hand cost (1) more.,e53ebdd01a21357d8c7f2d26eed8d4905e4a6d24e5f2d421de619a87f3f77e91,not_implemented,False,missing
CATA_186te,123781,Sabotaged,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Costs (1) more.,89830855da472a102e35e4f26fba2e33f9073795fd58579d828d8eccecd19b46,not_implemented,False,missing
CATA_190h,125467,"Deathwing, Worldbreaker",CATACLYSM,"DEATHKNIGHT,ROGUE,SHAMAN,WARLOCK,WARRIOR,DEMONHUNTER",HERO,True,BATTLECRY,"Battlecry: Choose {0} Cataclysm to unleash! Herald twice to upgrade.@Battlecry: Choose {0} |4(Cataclysm,Cataclysms) to unleash! Herald once to upgrade.@Battlecry: Choose {0} |4(Cataclysm,Cataclysms) to unleash!",144cb64bbb3c8397eaa3d2f51aa1c5e94805b63ea43ea41c42a91d817cc4f573,not_implemented,False,missing
CATA_190p,125466,Ruthless,CATACLYSM,NEUTRAL,HERO_POWER,False,,+$a5 Attack this turn.,ce0659e28acc12ce28aeacbca9bff949fac1f944339c8e8b0384b71e5727e3d2,declarative,True,focused_or_regression_tests
CATA_190pe,125464,Ruthless,CATACLYSM,NEUTRAL,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,+5 Attack this turn.,73b13b94f8f330c4cfa16c6f98cc9ec83c4b6bd846c1c75a4028ac21b9b71e08,not_implemented,False,missing
CATA_190t10,127702,Dragon's Reign,CATACLYSM,NEUTRAL,SPELL,False,,Summon a 12/12 Dragon.,064a8e60f3c9f834e3264fdc2ae9b5dac7c9b11fe54f17a1de5c9a1ec8590ad3,not_implemented,False,missing
CATA_190t11,127699,Topple,CATACLYSM,NEUTRAL,SPELL,False,,Destroy the highest Health enemy minion.,be021314643b1e4f5b0c15a2297814a6f3e04c0ee256bab253f5cdcda1a06d34,not_implemented,False,missing
CATA_190t12,127700,Raze,CATACLYSM,NEUTRAL,SPELL,False,ImmuneToSpellpower,Deal 4 damage to all enemy minions.,b1ce252804f85c67818249a2c43e4a7aaa1cda7ad2c7e30e24bb3b0012d9bf25,not_implemented,False,missing
CATA_190t13,127701,Enthrall,CATACLYSM,NEUTRAL,SPELL,False,,Shuffle five random Legendary Dragons into your deck. They cost (1).,3ffd257e530524cc7661b0b559873a51774e5f886ad9997cd6ef5cc08cb52018,not_implemented,False,missing
CATA_190t14,127703,Progeny of Deathwing,CATACLYSM,NEUTRAL,MINION,False,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_implemented,False,missing
CATA_200,123060,Agent of the Old Ones,CATACLYSM,ROGUE,MINION,True,BATTLECRY,Battlecry: Choose a card in your hand to transform into a Coin.,e8c026b6bc0fe497cc06d8030eabc7d6e22c4a3dca1877367d45923ce08c082d,legacy_compatibility,True,focused_or_regression_tests
CATA_201,123072,Twilight Mistress,CATACLYSM,ROGUE,MINION,True,BATTLECRY,Battlecry: Return all enemy minions to their owner's hand.,156f39064637f33493011e18b9633ecee447cf3e0161873ddfef4dd1ecafdcdb,not_implemented,False,missing
CATA_202,123074,Stolen Power,CATACLYSM,ROGUE,SPELL,True,,Get a random Shatter card from another class. (It's already combined).,b86c7b3ad57713b3ff2fef350df99eaddf432d57904e5b5c5dff7b0c0d52b305,not_implemented,False,missing
CATA_203,123077,Garona's Last Stand,CATACLYSM,ROGUE,SPELL,True,TRADEABLE,Tradeable Destroy a Legendary minion.,07bcc3aa4592e931f1165be40bba9817c4b08191e0e99327db18fed1f4c3f18c,not_implemented,False,missing
CATA_206,123119,Twisted Monstrosity,CATACLYSM,NEUTRAL,MINION,True,"ELUSIVE,TAUNT","{0}, {1} Each turn this is in your hand, swap between two random Bonus Effects.",4f4af29d3d8f0108f5595f1062aa10c2062654439c845f2b9791c43b4b607dd7,not_implemented,False,missing
CATA_208,123122,Selfless Protector,CATACLYSM,NEUTRAL,MINION,True,TAUNT,Taunt Takes one extra damage from all sources.,af974e411ab1bfe3db49b4dbaaa50910b19469267ed445673ad8133693c23cd3,not_implemented,False,missing
CATA_209,123124,Battlefield Blaster,CATACLYSM,NEUTRAL,MINION,True,BATTLECRY,Battlecry: Choose a spell in your hand to give Spell Damage +1.,cdd4f88b10d6cf3c4c6e0094eb08027098cecedc08532c69dce30f65670187ae,not_implemented,False,missing
CATA_209e,123125,Battlefield Channeler Spellpower,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Spell Damage +1.,5696f77d33677cc0f6ed3fb9174d508cdaa1954c772c892d59d04eeadfc870ed,not_implemented,False,missing
CATA_210,123126,Twilight Egg,CATACLYSM,NEUTRAL,MINION,True,"DEATHRATTLE,TRIGGER_VISUAL",Deathrattle: Summon a {0}/{1} Whelp. (Gains +1/+1 at the start of your turns!),07b2c600f1bf4e897d6eb3a7a6619600d3f8f656279dc11b64df1d21d03a0165,legacy_compatibility,True,focused_or_regression_tests
CATA_210t,123127,Accelerated Whelp,CATACLYSM,NEUTRAL,MINION,False,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_implemented,False,missing
CATA_213,123151,Vyranoth,CATACLYSM,NEUTRAL,MINION,True,BATTLECRY,"Battlecry: If the total Cost of your starting minions was 100, split 100 stats among minions in your deck.",117580839613d57b4b9ef4932eb9e168c52000a5cae4e2513a6e48e98e7e7fe5,not_implemented,False,missing
CATA_213e,123155,Stormcharged,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Increased Attack.,465f4dac097f321da78f34baa353d65664d6207924cee5b059a5dc22448009be,not_implemented,False,missing
CATA_213e2,127871,Stormcharged,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Increased Health.,0a095116cbb96492ee4587258e88f9f9ab41df735339655f8787bdaa56f08dd0,not_implemented,False,missing
CATA_215,123315,Daze,CATACLYSM,ROGUE,SPELL,True,,Return an enemy minion to its owner's hand. They can't play it next turn.,5dbee96ac5f1bad3593f2677c7ba2b0d9e30334df3f2077b5dae8ec6dca53eac,not_implemented,False,missing
CATA_215e,123378,Dazed,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Can't be played this turn.,435583e6d0e142d9a3fb5d3bca3690c1f7986f9ef7570b394d3326b576527af1,not_implemented,False,missing
CATA_216,123426,Cleansing Cleric,CATACLYSM,PRIEST,MINION,True,BATTLECRY,Battlecry: Your healing effects restore 2 more Health this game.,a5b198720b97f5fb2bda4d6f950b39529f5a0c784c9dfe93d412cd992db206c4,not_implemented,False,missing
CATA_216e,123694,Free From Corruption,CATACLYSM,PRIEST,ENCHANTMENT,False,,Your healing effects heal (2) more this game.,562e131d14a15ca224ac754bed94ee186bc75e66e8c8836c4035c315ce8c84ec,not_implemented,False,missing
CATA_300,122755,The Black Blood,CATACLYSM,PRIEST,MINION,True,"COLOSSAL,TRIGGER_VISUAL","Colossal +3. After you restore Health to a character, attack a random enemy minion.",f3aebea59fe4dd7688801a13f1c9fbb5d6173e64d2bb8b18374ce27bb459f5b1,not_implemented,False,missing
CATA_300t1,122756,Black Blood's Body,CATACLYSM,PRIEST,MINION,False,TRIGGER_VISUAL,"At the end of your turn, restore #3 Health to a random damaged friendly character.",890beda83d88efd689c4b366a4a5b3f7e519af11a22f6b43f96f9046dab7cb1b,not_implemented,False,missing
CATA_300t2,128030,Black Blood's Body,CATACLYSM,PRIEST,MINION,False,TRIGGER_VISUAL,"At the end of your turn, restore #3 Health to a random damaged friendly character.",890beda83d88efd689c4b366a4a5b3f7e519af11a22f6b43f96f9046dab7cb1b,not_implemented,False,missing
CATA_300t3,128031,Black Blood's Body,CATACLYSM,PRIEST,MINION,False,TRIGGER_VISUAL,"At the end of your turn, restore #3 Health to a random damaged friendly character.",890beda83d88efd689c4b366a4a5b3f7e519af11a22f6b43f96f9046dab7cb1b,not_implemented,False,missing
CATA_301,122757,Ruby Sanctum,CATACLYSM,PRIEST,LOCATION,True,,Your next Healing effect this turn deals damage instead.,2f49b14a88e378faa3efb07c9da49d25d7bce07fc87119d3d8d11ab5ac80c835,not_implemented,False,missing
CATA_301e,126032,Lifebind,CATACLYSM,NEUTRAL,ENCHANTMENT,False,TAG_ONE_TURN_EFFECT,Your next Healing effect this turn deals damage instead.,2f49b14a88e378faa3efb07c9da49d25d7bce07fc87119d3d8d11ab5ac80c835,not_implemented,False,missing
CATA_302,122779,Mend,CATACLYSM,PRIEST,SPELL,True,,Restore a minion to full Health. Draw a card.,16533fa582ebcc155f96322ced5154fd5b35db6fa994ae75c72022f68ff763a5,not_implemented,False,missing
CATA_303,122774,Purifying Breath,CATACLYSM,PRIEST,SPELL,True,,"Deal $5 damage to a minion. If it dies, restore #5 Health to the enemy hero.",88f6af54a79de030684eb18116e650e2424875c6e37e5147ddc315af8d68c379,declarative,True,focused_or_regression_tests
CATA_304,122881,Injured Attendant,CATACLYSM,PRIEST,MINION,True,"BATTLECRY,LIFESTEAL",Lifesteal Battlecry: Deal 4 damage to this minion.,d1477bac48721a5abf7669715c4b24c7ac2a8dab15bfaea7018dfab2f5efacf4,not_implemented,False,missing
CATA_305,122878,Incensed Matriarch,CATACLYSM,PRIEST,MINION,True,TRIGGER_VISUAL,"At the end of your turn, if this is at full Health, gain +3 Health.",af72f13c73fb5ab450eeb34d95631e3c22e316aaa4bef502ae2319179b7d16a1,not_implemented,False,missing
CATA_305e,130303,Incensed,CATACLYSM,PRIEST,ENCHANTMENT,False,,+3 Health.,9937300149b268e632a4c21d3cfa2c35a611782445d4669c29d42d893bf959db,not_implemented,False,missing
CATA_306,122874,Schism,CATACLYSM,PRIEST,SPELL,True,,Shatter Give a friendly minion +2/+3 and Elusive. Summon a copy of it.,3308de1206a3b7b035de78a422ad2c20240e552601feec3d6fcea7742f2ab22a,not_implemented,False,missing
CATA_306e,122875,Dark Influence,CATACLYSM,PRIEST,ENCHANTMENT,False,,+2/+3,fac7ffdd51839ad7b1331d01e65a2e42f127ddbe765554a8e05f2558ccd86f14,not_implemented,False,missing
CATA_306t1,122876,Schism,CATACLYSM,PRIEST,SPELL,False,EVIL_GLOW,Shattered Give a friendly minion +2/+3 and Elusive.,6f25ae9f0917c67a27c02e11a0cfe58fe59f7b9ce995b9c29a3ed460a807f073,not_implemented,False,missing
CATA_306t2,122877,Schism,CATACLYSM,PRIEST,SPELL,False,EVIL_GLOW,Shattered Summon a copy of a friendly minion.,be5743c4da9376f818747931b69adfbdadb9acaccc38f099f031cc9544505040,not_implemented,False,missing
CATA_307,123146,"Alexstrasza, Guardian of Life",CATACLYSM,PRIEST,MINION,True,BATTLECRY,"Battlecry: Set your remaining Health to 15. When you reach full Health, deal 15 damage to your opponent.",8a9f265f9c1ebe273df20fc8620a6c974d7220f4c715f5bba75bf06e40a63d09,not_implemented,False,missing
CATA_307e,123147,Cleansed of Corruption,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,"When you reach full Health, deal 15 damage to your opponent.",1718d74b4fce0dc3fa2c771db37b9202520234044c67bd0d624a4a44daecef29,not_implemented,False,missing
CATA_308,123570,Medivh's Triumph,CATACLYSM,PRIEST,SPELL,True,,Deal $4 damage to all minions. Costs (1) if you control a Legendary card.,171f61f442142bec864dfeac75f567b78a9a832d2c520e9e63d3287be6f008cf,not_implemented,False,missing
CATA_432,122401,Chromatus,CATACLYSM,PALADIN,MINION,True,"COLOSSAL,DIVINE_SHIELD,ELUSIVE,LIFESTEAL,TAUNT","Colossal +4 Taunt, Lifesteal, Elusive, Divine Shield",fa411f6bdd7543424a65488d3debbcc8cfe4b9e62e5e5dea70d5ae1f56ae45ed,not_implemented,False,missing
CATA_432t1,122402,Green Head of Chromatus,CATACLYSM,PALADIN,MINION,False,"DEATHRATTLE,TAUNT",Taunt Deathrattle: Remove Taunt from Chromatus.,a95914eb41dae7eb20bbca9d67c87e0a2115dd21653f6bb08b963683ba4c511d,not_implemented,False,missing
CATA_432t2,122405,Red Head of Chromatus,CATACLYSM,PALADIN,MINION,False,"DEATHRATTLE,LIFESTEAL",Lifesteal Deathrattle: Remove Lifesteal from Chromatus.,02ebcfd5b5162bd483334b9f633ed10e0143308adfbb7f60263c961185e8a5ff,not_implemented,False,missing
CATA_432t3,122407,Blue Head of Chromatus,CATACLYSM,PALADIN,MINION,False,"DEATHRATTLE,ELUSIVE",Elusive Deathrattle: Remove Elusive from Chromatus.,2b88fcc40817d74958f24e6a7477293d57c067799d882ac4d0466e52efc9cebc,not_implemented,False,missing
CATA_432t4,122410,Bronze Head of Chromatus,CATACLYSM,PALADIN,MINION,False,"DEATHRATTLE,DIVINE_SHIELD",Divine Shield Deathrattle: Remove Divine Shield from Chromatus.,0a71225df764a2808d6fc0aa81b7fd2dfce4a77772cd0e4bbd814683e4442e58,not_implemented,False,missing
CATA_452,122454,Spellweaver's Brilliance,CATACLYSM,MAGE,SPELL,True,,Summon a 6/6 Dragon. Costs (1) less for each damage you dealt with spells this turn.,258a83705ac9937fbcf97fda6d7a85736b92c79ec421a15094d4d312046ddb06,not_implemented,False,missing
CATA_452t,122455,Azure Warden,CATACLYSM,MAGE,MINION,False,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_implemented,False,missing
CATA_458,122632,Archmage Kalec,CATACLYSM,MAGE,MINION,True,BATTLECRY,Battlecry: Give all spells in your hand and deck Spell Damage +1.,4be9f85454b4d09c86b017fba17b0e0b4370835e2de9e1db96b5a726ba7ab78b,not_implemented,False,missing
CATA_458e,125701,Kalec's Insight,CATACLYSM,NEUTRAL,ENCHANTMENT,False,,Spell Damage +1.,5696f77d33677cc0f6ed3fb9174d508cdaa1954c772c892d59d04eeadfc870ed,not_implemented,False,missing
CATA_464,122759,Blackwing Experiment,CATACLYSM,DEATHKNIGHT,MINION,True,DEATHRATTLE,Deathrattle: Get a 2-Cost spell that deals this minion's Attack damage.,9299e2ace06ba21dfc16a3af690ceefa20730883bea3149ad884a9fc805e7615,legacy_compatibility,True,focused_or_regression_tests
CATA_464t,122754,Dragon Breath,CATACLYSM,DEATHKNIGHT,SPELL,False,,Deal $1 damage.,a22e28d3512e823e62060f87f0981df0b4af208546578404fd94d2526ced4e6f,not_implemented,False,missing
CATA_465,122760,Chow Down,CATACLYSM,DEATHKNIGHT,SPELL,True,,Summon five 5/4 Undead Drakes. Spend 8 Corpses to give them Rush.,1b4f1ca80373b2c8113de42ef0efe5d9df64fba20beb7265f9e2bbc4e6647eab,not_implemented,False,missing
CATA_465t,125516,Hungry Drake,CATACLYSM,DEATHKNIGHT,MINION,False,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_implemented,False,missing
